,Accident ID,Severity
654,3206,Significant_Damage_And_Serious_Injuries
655,3210,Significant_Damage_And_Fatalities
656,3212,Significant_Damage_And_Serious_Injuries
657,3216,Significant_Damage_And_Serious_Injuries
658,3239,Significant_Damage_And_Serious_Injuries
659,3240,Significant_Damage_And_Fatalities
660,3246,Significant_Damage_And_Fatalities
661,3247,Significant_Damage_And_Fatalities
662,3252,Minor_Damage_And_Injuries
663,3259,Significant_Damage_And_Fatalities
664,3262,Significant_Damage_And_Serious_Injuries
665,3264,Significant_Damage_And_Serious_Injuries
666,3275,Minor_Damage_And_Injuries
667,3280,Highly_Fatal_And_Damaging
668,3282,Significant_Damage_And_Serious_Injuries
669,3289,Highly_Fatal_And_Damaging
670,3294,Minor_Damage_And_Injuries
671,3297,Highly_Fatal_And_Damaging
672,3299,Minor_Damage_And_Injuries
673,3302,Minor_Damage_And_Injuries
674,3308,Highly_Fatal_And_Damaging
675,3311,Minor_Damage_And_Injuries
676,3315,Significant_Damage_And_Fatalities
677,3317,Significant_Damage_And_Fatalities
678,3319,Highly_Fatal_And_Damaging
679,3326,Significant_Damage_And_Serious_Injuries
680,3330,Minor_Damage_And_Injuries
681,3331,Significant_Damage_And_Fatalities
682,3333,Significant_Damage_And_Fatalities
683,3337,Significant_Damage_And_Fatalities
684,3344,Significant_Damage_And_Fatalities
685,3359,Significant_Damage_And_Fatalities
686,3369,Significant_Damage_And_Serious_Injuries
687,3372,Highly_Fatal_And_Damaging
688,3373,Significant_Damage_And_Fatalities
689,3374,Significant_Damage_And_Fatalities
690,3384,Minor_Damage_And_Injuries
691,3385,Minor_Damage_And_Injuries
692,3395,Highly_Fatal_And_Damaging
693,3399,Significant_Damage_And_Fatalities
694,3401,Highly_Fatal_And_Damaging
695,3406,Minor_Damage_And_Injuries
696,3410,Highly_Fatal_And_Damaging
697,3420,Significant_Damage_And_Fatalities
698,3422,Significant_Damage_And_Fatalities
699,3428,Minor_Damage_And_Injuries
700,3431,Significant_Damage_And_Serious_Injuries
701,3434,Minor_Damage_And_Injuries
702,3436,Minor_Damage_And_Injuries
703,3440,Minor_Damage_And_Injuries
704,3443,Highly_Fatal_And_Damaging
705,3451,Minor_Damage_And_Injuries
706,3454,Highly_Fatal_And_Damaging
707,3455,Minor_Damage_And_Injuries
708,3456,Minor_Damage_And_Injuries
709,3462,Minor_Damage_And_Injuries
710,3463,Significant_Damage_And_Serious_Injuries
711,3464,Significant_Damage_And_Fatalities
712,3470,Significant_Damage_And_Fatalities
713,3477,Minor_Damage_And_Injuries
714,3485,Significant_Damage_And_Fatalities
715,3486,Significant_Damage_And_Fatalities
716,3489,Minor_Damage_And_Injuries
717,3490,Minor_Damage_And_Injuries
718,3501,Significant_Damage_And_Fatalities
719,3503,Highly_Fatal_And_Damaging
720,3510,Highly_Fatal_And_Damaging
721,3517,Significant_Damage_And_Serious_Injuries
722,3518,Significant_Damage_And_Fatalities
723,3525,Significant_Damage_And_Serious_Injuries
724,3526,Significant_Damage_And_Fatalities
725,3530,Highly_Fatal_And_Damaging
726,3532,Significant_Damage_And_Fatalities
727,3546,Highly_Fatal_And_Damaging
728,3548,Minor_Damage_And_Injuries
729,3568,Minor_Damage_And_Injuries
730,3571,Significant_Damage_And_Fatalities
731,3573,Highly_Fatal_And_Damaging
732,3577,Significant_Damage_And_Serious_Injuries
733,3587,Significant_Damage_And_Fatalities
734,3596,Significant_Damage_And_Fatalities
735,3604,Minor_Damage_And_Injuries
736,3606,Highly_Fatal_And_Damaging
737,3613,Highly_Fatal_And_Damaging
738,3620,Highly_Fatal_And_Damaging
739,3632,Significant_Damage_And_Fatalities
740,3638,Significant_Damage_And_Fatalities
741,3640,Minor_Damage_And_Injuries
742,3643,Highly_Fatal_And_Damaging
743,3644,Minor_Damage_And_Injuries
744,3645,Significant_Damage_And_Serious_Injuries
745,3648,Significant_Damage_And_Serious_Injuries
746,3657,Significant_Damage_And_Serious_Injuries
747,3665,Minor_Damage_And_Injuries
748,3670,Significant_Damage_And_Serious_Injuries
749,3674,Minor_Damage_And_Injuries
750,3686,Minor_Damage_And_Injuries
751,3687,Significant_Damage_And_Serious_Injuries
752,3692,Significant_Damage_And_Fatalities
753,3694,Significant_Damage_And_Serious_Injuries
754,3698,Highly_Fatal_And_Damaging
755,3701,Highly_Fatal_And_Damaging
756,3725,Significant_Damage_And_Serious_Injuries
757,3728,Minor_Damage_And_Injuries
758,3729,Significant_Damage_And_Fatalities
759,3733,Minor_Damage_And_Injuries
760,3743,Minor_Damage_And_Injuries
761,3746,Highly_Fatal_And_Damaging
762,3747,Minor_Damage_And_Injuries
763,3748,Minor_Damage_And_Injuries
764,3749,Significant_Damage_And_Fatalities
765,3752,Significant_Damage_And_Serious_Injuries
766,3760,Significant_Damage_And_Fatalities
767,3761,Significant_Damage_And_Serious_Injuries
768,3762,Significant_Damage_And_Serious_Injuries
769,3765,Significant_Damage_And_Serious_Injuries
770,3767,Highly_Fatal_And_Damaging
771,3775,Significant_Damage_And_Fatalities
772,3780,Minor_Damage_And_Injuries
773,3790,Minor_Damage_And_Injuries
774,3794,Significant_Damage_And_Serious_Injuries
775,3795,Significant_Damage_And_Serious_Injuries
776,3806,Significant_Damage_And_Serious_Injuries
777,3807,Minor_Damage_And_Injuries
778,3809,Significant_Damage_And_Fatalities
779,3810,Highly_Fatal_And_Damaging
780,3811,Significant_Damage_And_Fatalities
781,3812,Minor_Damage_And_Injuries
782,3818,Significant_Damage_And_Fatalities
783,3820,Significant_Damage_And_Serious_Injuries
784,3821,Significant_Damage_And_Serious_Injuries
785,3827,Significant_Damage_And_Fatalities
786,3835,Minor_Damage_And_Injuries
787,3836,Minor_Damage_And_Injuries
788,3839,Minor_Damage_And_Injuries
789,3841,Highly_Fatal_And_Damaging
790,3842,Significant_Damage_And_Serious_Injuries
791,3845,Highly_Fatal_And_Damaging
792,3854,Minor_Damage_And_Injuries
793,3855,Minor_Damage_And_Injuries
794,3856,Significant_Damage_And_Serious_Injuries
795,3863,Minor_Damage_And_Injuries
796,3865,Significant_Damage_And_Fatalities
797,3878,Significant_Damage_And_Serious_Injuries
798,3887,Significant_Damage_And_Fatalities
799,3888,Highly_Fatal_And_Damaging
800,3889,Significant_Damage_And_Serious_Injuries
801,3892,Significant_Damage_And_Fatalities
802,3897,Minor_Damage_And_Injuries
803,3911,Minor_Damage_And_Injuries
804,3912,Highly_Fatal_And_Damaging
805,3914,Highly_Fatal_And_Damaging
806,3928,Significant_Damage_And_Fatalities
807,3929,Significant_Damage_And_Serious_Injuries
808,3933,Significant_Damage_And_Fatalities
809,3941,Minor_Damage_And_Injuries
810,3943,Significant_Damage_And_Fatalities
811,3954,Significant_Damage_And_Fatalities
812,3960,Significant_Damage_And_Fatalities
813,3962,Minor_Damage_And_Injuries
814,3965,Significant_Damage_And_Serious_Injuries
815,3967,Minor_Damage_And_Injuries
816,3968,Minor_Damage_And_Injuries
817,3980,Significant_Damage_And_Serious_Injuries
818,3987,Significant_Damage_And_Serious_Injuries
819,3989,Significant_Damage_And_Serious_Injuries
820,3990,Significant_Damage_And_Serious_Injuries
821,3997,Significant_Damage_And_Fatalities
822,4000,Minor_Damage_And_Injuries
823,4002,Significant_Damage_And_Serious_Injuries
824,4006,Minor_Damage_And_Injuries
825,4007,Significant_Damage_And_Serious_Injuries
826,4019,Significant_Damage_And_Serious_Injuries
827,4024,Significant_Damage_And_Serious_Injuries
828,4026,Significant_Damage_And_Fatalities
829,4027,Significant_Damage_And_Serious_Injuries
830,4032,Significant_Damage_And_Serious_Injuries
831,4039,Significant_Damage_And_Fatalities
832,4040,Minor_Damage_And_Injuries
833,4047,Significant_Damage_And_Serious_Injuries
834,4048,Significant_Damage_And_Serious_Injuries
835,4049,Minor_Damage_And_Injuries
836,4050,Significant_Damage_And_Fatalities
837,4061,Minor_Damage_And_Injuries
838,4062,Significant_Damage_And_Fatalities
839,4063,Minor_Damage_And_Injuries
840,4070,Significant_Damage_And_Serious_Injuries
841,4090,Significant_Damage_And_Fatalities
842,4094,Significant_Damage_And_Fatalities
843,4098,Significant_Damage_And_Serious_Injuries
844,4099,Significant_Damage_And_Fatalities
845,4100,Minor_Damage_And_Injuries
846,4108,Minor_Damage_And_Injuries
847,4120,Minor_Damage_And_Injuries
848,4129,Significant_Damage_And_Serious_Injuries
849,4133,Significant_Damage_And_Serious_Injuries
850,4134,Significant_Damage_And_Serious_Injuries
851,4136,Significant_Damage_And_Serious_Injuries
852,4139,Significant_Damage_And_Serious_Injuries
853,4148,Significant_Damage_And_Serious_Injuries
854,4152,Significant_Damage_And_Fatalities
855,4153,Minor_Damage_And_Injuries
856,4157,Significant_Damage_And_Serious_Injuries
857,4162,Significant_Damage_And_Serious_Injuries
858,4169,Significant_Damage_And_Fatalities
859,4176,Significant_Damage_And_Serious_Injuries
860,4181,Minor_Damage_And_Injuries
861,4189,Highly_Fatal_And_Damaging
862,4192,Highly_Fatal_And_Damaging
863,4198,Significant_Damage_And_Serious_Injuries
864,4207,Highly_Fatal_And_Damaging
865,4208,Minor_Damage_And_Injuries
866,4211,Significant_Damage_And_Serious_Injuries
867,4218,Significant_Damage_And_Fatalities
868,4223,Significant_Damage_And_Serious_Injuries
869,4232,Significant_Damage_And_Fatalities
870,4234,Minor_Damage_And_Injuries
871,4246,Significant_Damage_And_Serious_Injuries
872,4253,Highly_Fatal_And_Damaging
873,4254,Significant_Damage_And_Serious_Injuries
874,4255,Significant_Damage_And_Fatalities
875,4260,Highly_Fatal_And_Damaging
876,4267,Significant_Damage_And_Fatalities
877,4274,Significant_Damage_And_Serious_Injuries
878,4275,Significant_Damage_And_Serious_Injuries
879,4278,Significant_Damage_And_Serious_Injuries
880,4281,Significant_Damage_And_Serious_Injuries
881,4293,Significant_Damage_And_Fatalities
882,4294,Significant_Damage_And_Serious_Injuries
883,4300,Minor_Damage_And_Injuries
884,4307,Highly_Fatal_And_Damaging
885,4310,Minor_Damage_And_Injuries
886,4311,Minor_Damage_And_Injuries
887,4315,Minor_Damage_And_Injuries
888,4330,Significant_Damage_And_Fatalities
889,4333,Significant_Damage_And_Serious_Injuries
890,4340,Significant_Damage_And_Fatalities
891,4352,Highly_Fatal_And_Damaging
892,4360,Significant_Damage_And_Fatalities
893,4365,Highly_Fatal_And_Damaging
894,4367,Minor_Damage_And_Injuries
895,4376,Significant_Damage_And_Serious_Injuries
896,4378,Highly_Fatal_And_Damaging
897,4385,Minor_Damage_And_Injuries
898,4405,Significant_Damage_And_Serious_Injuries
899,4413,Significant_Damage_And_Serious_Injuries
900,4414,Highly_Fatal_And_Damaging
901,4426,Significant_Damage_And_Fatalities
902,4430,Highly_Fatal_And_Damaging
903,4431,Significant_Damage_And_Fatalities
904,4438,Highly_Fatal_And_Damaging
905,4439,Significant_Damage_And_Fatalities
906,4441,Minor_Damage_And_Injuries
907,4443,Significant_Damage_And_Fatalities
908,4449,Minor_Damage_And_Injuries
909,4453,Significant_Damage_And_Fatalities
910,4456,Significant_Damage_And_Serious_Injuries
911,4457,Significant_Damage_And_Fatalities
912,4459,Significant_Damage_And_Fatalities
913,4461,Minor_Damage_And_Injuries
914,4464,Minor_Damage_And_Injuries
915,4468,Minor_Damage_And_Injuries
916,4476,Significant_Damage_And_Serious_Injuries
917,4480,Significant_Damage_And_Fatalities
918,4482,Minor_Damage_And_Injuries
919,4491,Highly_Fatal_And_Damaging
920,4493,Minor_Damage_And_Injuries
921,4494,Significant_Damage_And_Fatalities
922,4495,Highly_Fatal_And_Damaging
923,4496,Minor_Damage_And_Injuries
924,4503,Minor_Damage_And_Injuries
925,4505,Significant_Damage_And_Serious_Injuries
926,4506,Significant_Damage_And_Serious_Injuries
927,4512,Significant_Damage_And_Fatalities
928,4516,Significant_Damage_And_Fatalities
929,4518,Significant_Damage_And_Serious_Injuries
930,4521,Minor_Damage_And_Injuries
931,4522,Significant_Damage_And_Serious_Injuries
932,4529,Significant_Damage_And_Fatalities
933,4530,Significant_Damage_And_Fatalities
934,4536,Significant_Damage_And_Fatalities
935,4539,Significant_Damage_And_Fatalities
936,4543,Minor_Damage_And_Injuries
937,4546,Highly_Fatal_And_Damaging
938,4547,Significant_Damage_And_Fatalities
939,4550,Minor_Damage_And_Injuries
940,4564,Significant_Damage_And_Serious_Injuries
941,4571,Significant_Damage_And_Fatalities
942,4583,Highly_Fatal_And_Damaging
943,4592,Significant_Damage_And_Serious_Injuries
944,4594,Minor_Damage_And_Injuries
945,4597,Minor_Damage_And_Injuries
946,4598,Significant_Damage_And_Fatalities
947,4614,Minor_Damage_And_Injuries
948,4617,Minor_Damage_And_Injuries
949,4621,Significant_Damage_And_Fatalities
950,4630,Minor_Damage_And_Injuries
951,4634,Highly_Fatal_And_Damaging
952,4638,Significant_Damage_And_Serious_Injuries
953,4639,Highly_Fatal_And_Damaging
954,4645,Significant_Damage_And_Serious_Injuries
955,4650,Significant_Damage_And_Fatalities
956,4651,Significant_Damage_And_Serious_Injuries
957,4654,Significant_Damage_And_Serious_Injuries
958,4656,Minor_Damage_And_Injuries
959,4660,Minor_Damage_And_Injuries
960,4665,Highly_Fatal_And_Damaging
961,4670,Significant_Damage_And_Serious_Injuries
962,4671,Significant_Damage_And_Serious_Injuries
963,4679,Significant_Damage_And_Serious_Injuries
964,4682,Minor_Damage_And_Injuries
965,4684,Significant_Damage_And_Fatalities
966,4688,Significant_Damage_And_Fatalities
967,4693,Significant_Damage_And_Serious_Injuries
968,4712,Highly_Fatal_And_Damaging
969,4714,Minor_Damage_And_Injuries
970,4721,Significant_Damage_And_Serious_Injuries
971,4722,Significant_Damage_And_Serious_Injuries
972,4724,Significant_Damage_And_Fatalities
973,4726,Significant_Damage_And_Fatalities
974,4728,Highly_Fatal_And_Damaging
975,4730,Significant_Damage_And_Fatalities
976,4735,Highly_Fatal_And_Damaging
977,4741,Minor_Damage_And_Injuries
978,4742,Highly_Fatal_And_Damaging
979,4744,Significant_Damage_And_Fatalities
980,4746,Significant_Damage_And_Serious_Injuries
981,4757,Significant_Damage_And_Fatalities
982,4761,Significant_Damage_And_Serious_Injuries
983,4770,Significant_Damage_And_Serious_Injuries
984,4772,Highly_Fatal_And_Damaging
985,4773,Minor_Damage_And_Injuries
986,4780,Significant_Damage_And_Serious_Injuries
987,4783,Significant_Damage_And_Serious_Injuries
988,4785,Significant_Damage_And_Serious_Injuries
989,4786,Significant_Damage_And_Serious_Injuries
990,4787,Minor_Damage_And_Injuries
991,4793,Significant_Damage_And_Serious_Injuries
992,4794,Significant_Damage_And_Serious_Injuries
993,4808,Significant_Damage_And_Fatalities
994,4811,Highly_Fatal_And_Damaging
995,4831,Highly_Fatal_And_Damaging
996,4832,Minor_Damage_And_Injuries
997,4836,Significant_Damage_And_Serious_Injuries
998,4839,Minor_Damage_And_Injuries
999,4842,Minor_Damage_And_Injuries
1000,4846,Significant_Damage_And_Fatalities
1001,4855,Highly_Fatal_And_Damaging
1002,4856,Significant_Damage_And_Fatalities
1003,4859,Significant_Damage_And_Fatalities
1004,4862,Minor_Damage_And_Injuries
1005,4869,Significant_Damage_And_Serious_Injuries
1006,4877,Significant_Damage_And_Serious_Injuries
1007,4878,Minor_Damage_And_Injuries
1008,4887,Minor_Damage_And_Injuries
1009,4892,Significant_Damage_And_Fatalities
1010,4913,Significant_Damage_And_Serious_Injuries
1011,4914,Significant_Damage_And_Serious_Injuries
1012,4926,Significant_Damage_And_Serious_Injuries
1013,4940,Significant_Damage_And_Serious_Injuries
1014,4944,Significant_Damage_And_Fatalities
1015,4959,Minor_Damage_And_Injuries
1016,4966,Minor_Damage_And_Injuries
1017,4972,Significant_Damage_And_Fatalities
1018,4978,Significant_Damage_And_Serious_Injuries
1019,4981,Minor_Damage_And_Injuries
1020,4985,Significant_Damage_And_Serious_Injuries
1021,4992,Significant_Damage_And_Serious_Injuries
1022,4998,Highly_Fatal_And_Damaging
1023,5000,Significant_Damage_And_Serious_Injuries
1024,5001,Significant_Damage_And_Serious_Injuries
1025,5004,Minor_Damage_And_Injuries
1026,5005,Significant_Damage_And_Serious_Injuries
1027,5016,Significant_Damage_And_Fatalities
1028,5020,Minor_Damage_And_Injuries
1029,5021,Significant_Damage_And_Fatalities
1030,5041,Significant_Damage_And_Fatalities
1031,5045,Highly_Fatal_And_Damaging
1032,5052,Significant_Damage_And_Serious_Injuries
1033,5063,Significant_Damage_And_Fatalities
1034,5072,Significant_Damage_And_Serious_Injuries
1035,5074,Significant_Damage_And_Serious_Injuries
1036,5080,Significant_Damage_And_Fatalities
1037,5087,Significant_Damage_And_Serious_Injuries
1038,5094,Minor_Damage_And_Injuries
1039,5099,Minor_Damage_And_Injuries
1040,5100,Significant_Damage_And_Serious_Injuries
1041,5109,Significant_Damage_And_Serious_Injuries
1042,5111,Highly_Fatal_And_Damaging
1043,5115,Significant_Damage_And_Serious_Injuries
1044,5117,Significant_Damage_And_Serious_Injuries
1045,5119,Highly_Fatal_And_Damaging
1046,5125,Significant_Damage_And_Serious_Injuries
1047,5126,Highly_Fatal_And_Damaging
1048,5127,Significant_Damage_And_Serious_Injuries
1049,5142,Significant_Damage_And_Fatalities
1050,5149,Highly_Fatal_And_Damaging
1051,5160,Minor_Damage_And_Injuries
1052,5163,Significant_Damage_And_Serious_Injuries
1053,5170,Significant_Damage_And_Serious_Injuries
1054,5175,Minor_Damage_And_Injuries
1055,5184,Minor_Damage_And_Injuries
1056,5187,Minor_Damage_And_Injuries
1057,5189,Minor_Damage_And_Injuries
1058,5200,Significant_Damage_And_Fatalities
1059,5202,Significant_Damage_And_Fatalities
1060,5203,Highly_Fatal_And_Damaging
1061,5206,Significant_Damage_And_Fatalities
1062,5218,Minor_Damage_And_Injuries
1063,5224,Highly_Fatal_And_Damaging
1064,5226,Highly_Fatal_And_Damaging
1065,5230,Highly_Fatal_And_Damaging
1066,5231,Highly_Fatal_And_Damaging
1067,5232,Minor_Damage_And_Injuries
1068,5234,Significant_Damage_And_Serious_Injuries
1069,5239,Highly_Fatal_And_Damaging
1070,5244,Minor_Damage_And_Injuries
1071,5245,Significant_Damage_And_Fatalities
1072,5246,Significant_Damage_And_Serious_Injuries
1073,5253,Significant_Damage_And_Serious_Injuries
1074,5262,Minor_Damage_And_Injuries
1075,5268,Significant_Damage_And_Serious_Injuries
1076,5271,Minor_Damage_And_Injuries
1077,5275,Highly_Fatal_And_Damaging
1078,5277,Minor_Damage_And_Injuries
1079,5278,Highly_Fatal_And_Damaging
1080,5283,Significant_Damage_And_Serious_Injuries
1081,5284,Significant_Damage_And_Serious_Injuries
1082,5285,Significant_Damage_And_Serious_Injuries
1083,5288,Significant_Damage_And_Serious_Injuries
1084,5329,Significant_Damage_And_Fatalities
1085,5336,Highly_Fatal_And_Damaging
1086,5339,Highly_Fatal_And_Damaging
1087,5340,Significant_Damage_And_Fatalities
1088,5342,Highly_Fatal_And_Damaging
1089,5350,Highly_Fatal_And_Damaging
1090,5359,Highly_Fatal_And_Damaging
1091,5376,Significant_Damage_And_Fatalities
1092,5387,Significant_Damage_And_Fatalities
1093,5399,Minor_Damage_And_Injuries
1094,5401,Minor_Damage_And_Injuries
1095,5423,Minor_Damage_And_Injuries
1096,5425,Significant_Damage_And_Fatalities
1097,5433,Minor_Damage_And_Injuries
1098,5445,Significant_Damage_And_Fatalities
1099,5451,Highly_Fatal_And_Damaging
1100,5452,Significant_Damage_And_Fatalities
1101,5461,Significant_Damage_And_Serious_Injuries
1102,5464,Minor_Damage_And_Injuries
1103,5465,Minor_Damage_And_Injuries
1104,5466,Minor_Damage_And_Injuries
1105,5471,Significant_Damage_And_Fatalities
1106,5481,Significant_Damage_And_Serious_Injuries
1107,5482,Significant_Damage_And_Fatalities
1108,5485,Highly_Fatal_And_Damaging
1109,5489,Significant_Damage_And_Serious_Injuries
1110,5497,Significant_Damage_And_Serious_Injuries
1111,5505,Significant_Damage_And_Serious_Injuries
1112,5508,Significant_Damage_And_Fatalities
1113,5510,Significant_Damage_And_Fatalities
1114,5519,Significant_Damage_And_Serious_Injuries
1115,5531,Significant_Damage_And_Serious_Injuries
1116,5536,Minor_Damage_And_Injuries
1117,5537,Highly_Fatal_And_Damaging
1118,5538,Minor_Damage_And_Injuries
1119,5547,Significant_Damage_And_Serious_Injuries
1120,5554,Minor_Damage_And_Injuries
1121,5561,Significant_Damage_And_Fatalities
1122,5563,Minor_Damage_And_Injuries
1123,5568,Minor_Damage_And_Injuries
1124,5573,Minor_Damage_And_Injuries
1125,5579,Minor_Damage_And_Injuries
1126,5583,Highly_Fatal_And_Damaging
1127,5584,Minor_Damage_And_Injuries
1128,5586,Highly_Fatal_And_Damaging
1129,5589,Highly_Fatal_And_Damaging
1130,5595,Minor_Damage_And_Injuries
1131,5601,Minor_Damage_And_Injuries
1132,5603,Significant_Damage_And_Fatalities
1133,5610,Significant_Damage_And_Fatalities
1134,5618,Highly_Fatal_And_Damaging
1135,5622,Significant_Damage_And_Serious_Injuries
1136,5623,Significant_Damage_And_Serious_Injuries
1137,5625,Significant_Damage_And_Fatalities
1138,5630,Minor_Damage_And_Injuries
1139,5637,Significant_Damage_And_Serious_Injuries
1140,5640,Highly_Fatal_And_Damaging
1141,5642,Highly_Fatal_And_Damaging
1142,5643,Minor_Damage_And_Injuries
1143,5648,Minor_Damage_And_Injuries
1144,5653,Minor_Damage_And_Injuries
1145,5656,Significant_Damage_And_Serious_Injuries
1146,5666,Significant_Damage_And_Serious_Injuries
1147,5676,Significant_Damage_And_Serious_Injuries
1148,5680,Significant_Damage_And_Fatalities
1149,5690,Significant_Damage_And_Fatalities
1150,5700,Highly_Fatal_And_Damaging
1151,5702,Minor_Damage_And_Injuries
1152,5708,Significant_Damage_And_Fatalities
1153,5709,Highly_Fatal_And_Damaging
1154,5714,Minor_Damage_And_Injuries
1155,5723,Significant_Damage_And_Serious_Injuries
1156,5729,Significant_Damage_And_Serious_Injuries
1157,5736,Minor_Damage_And_Injuries
1158,5744,Highly_Fatal_And_Damaging
1159,5750,Significant_Damage_And_Fatalities
1160,5751,Highly_Fatal_And_Damaging
1161,5752,Highly_Fatal_And_Damaging
1162,5753,Significant_Damage_And_Fatalities
1163,5757,Significant_Damage_And_Fatalities
1164,5760,Minor_Damage_And_Injuries
1165,5768,Minor_Damage_And_Injuries
1166,5772,Highly_Fatal_And_Damaging
1167,5788,Significant_Damage_And_Serious_Injuries
1168,5795,Significant_Damage_And_Serious_Injuries
1169,5800,Highly_Fatal_And_Damaging
1170,5806,Minor_Damage_And_Injuries
1171,5809,Significant_Damage_And_Serious_Injuries
1172,5810,Significant_Damage_And_Serious_Injuries
1173,5819,Minor_Damage_And_Injuries
1174,5822,Minor_Damage_And_Injuries
1175,5826,Minor_Damage_And_Injuries
1176,5829,Significant_Damage_And_Fatalities
1177,5831,Minor_Damage_And_Injuries
1178,5833,Significant_Damage_And_Serious_Injuries
1179,5837,Significant_Damage_And_Serious_Injuries
1180,5840,Highly_Fatal_And_Damaging
1181,5848,Significant_Damage_And_Serious_Injuries
1182,5852,Highly_Fatal_And_Damaging
1183,5868,Significant_Damage_And_Serious_Injuries
1184,5874,Significant_Damage_And_Serious_Injuries
1185,5876,Significant_Damage_And_Serious_Injuries
1186,5883,Minor_Damage_And_Injuries
1187,5888,Significant_Damage_And_Serious_Injuries
1188,5889,Highly_Fatal_And_Damaging
1189,5898,Significant_Damage_And_Serious_Injuries
1190,5899,Minor_Damage_And_Injuries
1191,5903,Significant_Damage_And_Serious_Injuries
1192,5906,Highly_Fatal_And_Damaging
1193,5907,Significant_Damage_And_Fatalities
1194,5914,Significant_Damage_And_Serious_Injuries
1195,5919,Significant_Damage_And_Serious_Injuries
1196,5928,Significant_Damage_And_Serious_Injuries
1197,5930,Significant_Damage_And_Fatalities
1198,5936,Minor_Damage_And_Injuries
1199,5948,Significant_Damage_And_Serious_Injuries
1200,5950,Significant_Damage_And_Serious_Injuries
1201,5951,Significant_Damage_And_Serious_Injuries
1202,5954,Significant_Damage_And_Serious_Injuries
1203,5958,Significant_Damage_And_Serious_Injuries
1204,5964,Highly_Fatal_And_Damaging
1205,5972,Significant_Damage_And_Serious_Injuries
1206,5979,Significant_Damage_And_Serious_Injuries
1207,5983,Highly_Fatal_And_Damaging
1208,5984,Highly_Fatal_And_Damaging
1209,5993,Minor_Damage_And_Injuries
1210,5997,Significant_Damage_And_Serious_Injuries
1211,6006,Minor_Damage_And_Injuries
1212,6014,Significant_Damage_And_Serious_Injuries
1213,6018,Minor_Damage_And_Injuries
1214,6019,Significant_Damage_And_Fatalities
1215,6020,Significant_Damage_And_Fatalities
1216,6023,Minor_Damage_And_Injuries
1217,6026,Highly_Fatal_And_Damaging
1218,6030,Minor_Damage_And_Injuries
1219,6036,Significant_Damage_And_Serious_Injuries
1220,6041,Minor_Damage_And_Injuries
1221,6042,Significant_Damage_And_Serious_Injuries
1222,6044,Significant_Damage_And_Serious_Injuries
1223,6053,Significant_Damage_And_Serious_Injuries
1224,6055,Highly_Fatal_And_Damaging
1225,6056,Minor_Damage_And_Injuries
1226,6063,Significant_Damage_And_Fatalities
1227,6064,Minor_Damage_And_Injuries
1228,6072,Minor_Damage_And_Injuries
1229,6074,Significant_Damage_And_Fatalities
1230,6075,Significant_Damage_And_Fatalities
1231,6078,Highly_Fatal_And_Damaging
1232,6080,Significant_Damage_And_Serious_Injuries
1233,6081,Minor_Damage_And_Injuries
1234,6082,Significant_Damage_And_Fatalities
1235,6085,Significant_Damage_And_Serious_Injuries
1236,6095,Minor_Damage_And_Injuries
1237,6098,Significant_Damage_And_Fatalities
1238,6104,Highly_Fatal_And_Damaging
1239,6113,Highly_Fatal_And_Damaging
1240,6114,Minor_Damage_And_Injuries
1241,6120,Significant_Damage_And_Serious_Injuries
1242,6121,Minor_Damage_And_Injuries
1243,6122,Highly_Fatal_And_Damaging
1244,6125,Significant_Damage_And_Serious_Injuries
1245,6137,Significant_Damage_And_Serious_Injuries
1246,6139,Significant_Damage_And_Serious_Injuries
1247,6147,Significant_Damage_And_Serious_Injuries
1248,6150,Significant_Damage_And_Fatalities
1249,6157,Significant_Damage_And_Fatalities
1250,6162,Significant_Damage_And_Fatalities
1251,6167,Significant_Damage_And_Fatalities
1252,6170,Significant_Damage_And_Fatalities
1253,6178,Significant_Damage_And_Fatalities
1254,6185,Significant_Damage_And_Fatalities
1255,6187,Highly_Fatal_And_Damaging
1256,6188,Minor_Damage_And_Injuries
1257,6189,Significant_Damage_And_Fatalities
1258,6190,Significant_Damage_And_Serious_Injuries
1259,6204,Minor_Damage_And_Injuries
1260,6206,Minor_Damage_And_Injuries
1261,6208,Significant_Damage_And_Fatalities
1262,6212,Highly_Fatal_And_Damaging
1263,6215,Minor_Damage_And_Injuries
1264,6221,Significant_Damage_And_Fatalities
1265,6234,Minor_Damage_And_Injuries
1266,6240,Significant_Damage_And_Fatalities
1267,6241,Significant_Damage_And_Serious_Injuries
1268,6242,Minor_Damage_And_Injuries
1269,6247,Significant_Damage_And_Serious_Injuries
1270,6250,Significant_Damage_And_Fatalities
1271,6255,Significant_Damage_And_Serious_Injuries
1272,6257,Highly_Fatal_And_Damaging
1273,6259,Significant_Damage_And_Serious_Injuries
1274,6260,Highly_Fatal_And_Damaging
1275,6261,Minor_Damage_And_Injuries
1276,6264,Significant_Damage_And_Fatalities
1277,6266,Significant_Damage_And_Serious_Injuries
1278,6274,Minor_Damage_And_Injuries
1279,6277,Highly_Fatal_And_Damaging
1280,6287,Significant_Damage_And_Serious_Injuries
1281,6290,Minor_Damage_And_Injuries
1282,6296,Highly_Fatal_And_Damaging
1283,6301,Minor_Damage_And_Injuries
1284,6302,Minor_Damage_And_Injuries
1285,6312,Significant_Damage_And_Fatalities
1286,6318,Minor_Damage_And_Injuries
